SMS Text,Label
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Your debit card ending with 5444 has been dispatched via BlueDart.,Legit
Your loan of ₹40180 is approved. Click here to apply now: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Payment of ₹14978 to Amazon was successful. UPI Ref: Z4MPDDT5X2BX,Legit
Your EMI of ₹93419 will be auto-debited on 20-03-2025. Maintain sufficient balance.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹65912 paid to Swiggy India.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
IRCTC booking confirmed. PNR: VUG9SYCLERIO. Journey date: 28-06-2025,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Your EMI of ₹69496 will be auto-debited on 19-03-2025. Maintain sufficient balance.,Legit
Your debit card ending with 5622 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Thank you for using Paytm. ₹81162 paid to Swiggy India.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Your loan of ₹96147 is approved. Click here to apply now: http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your debit card ending with 0334 has been dispatched via BlueDart.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Electricity bill of ₹97867 paid successfully on 17-11-2025.,Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
IRCTC booking confirmed. PNR: 0RADXMM1DRGQ. Journey date: 05-12-2025,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Your account XXXX3600 is credited with ₹70351 on 12-05-2025. Avl Bal: ₹55145,Legit
Your EMI of ₹99441 will be auto-debited on 04-01-2025. Maintain sufficient balance.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Payment of ₹19104 to Amazon was successful. UPI Ref: F4XLN50N32QH,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Electricity bill of ₹67799 paid successfully on 06-03-2025.,Legit
IRCTC booking confirmed. PNR: FIK4X4643Y5C. Journey date: 14-01-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
"Dear customer, your mobile number is updated successfully.",Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your EMI of ₹81808 will be auto-debited on 27-05-2025. Maintain sufficient balance.,Legit
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
Congratulations! You've won a cash prize of ₹99170. Call 9538112405 to claim.,Scam
Your loan of ₹75093 is approved. Click here to apply now: http://sbi-alert.in,Scam
Your loan of ₹15100 is approved. Click here to apply now: http://bank-secure.net,Scam
Thank you for using Paytm. ₹39501 paid to Swiggy India.,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
IRCTC booking confirmed. PNR: S10D5WS8H07I. Journey date: 26-09-2025,Legit
Electricity bill of ₹63796 paid successfully on 17-04-2025.,Legit
Electricity bill of ₹88923 paid successfully on 28-02-2025.,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
Congratulations! You've won a cash prize of ₹47887. Call 9757447608 to claim.,Scam
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Payment of ₹51865 to Amazon was successful. UPI Ref: BFTRML0KTV9J,Legit
Electricity bill of ₹89938 paid successfully on 13-09-2025.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Thank you for using Paytm. ₹82230 paid to Swiggy India.,Legit
Your account XXXX6106 is credited with ₹99983 on 17-10-2025. Avl Bal: ₹8106,Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
IRCTC booking confirmed. PNR: 1GK259QPWHAP. Journey date: 07-06-2025,Legit
Your account XXXX5352 is credited with ₹54771 on 25-02-2025. Avl Bal: ₹47135,Legit
Congratulations! You've won a cash prize of ₹53387. Call 9602828735 to claim.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
IRCTC booking confirmed. PNR: VZ0FWCHNL9G9. Journey date: 01-12-2025,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
Your account XXXX7381 is credited with ₹54626 on 20-08-2025. Avl Bal: ₹15137,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Your EMI of ₹96306 will be auto-debited on 21-12-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Your account XXXX1436 is credited with ₹77995 on 21-12-2025. Avl Bal: ₹85451,Legit
Your EMI of ₹50050 will be auto-debited on 26-04-2025. Maintain sufficient balance.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Congratulations! You've won a cash prize of ₹99737. Call 9455831819 to claim.,Scam
Your EMI of ₹66960 will be auto-debited on 23-07-2025. Maintain sufficient balance.,Legit
Your account XXXX4968 is credited with ₹55712 on 27-01-2025. Avl Bal: ₹7488,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Your account XXXX8593 is credited with ₹53496 on 15-08-2025. Avl Bal: ₹26909,Legit
Electricity bill of ₹31934 paid successfully on 27-05-2025.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
IRCTC booking confirmed. PNR: 8SO5I51Q9TBF. Journey date: 21-08-2025,Legit
Your debit card ending with 6627 has been dispatched via BlueDart.,Legit
Congratulations! You've won a cash prize of ₹19477. Call 9308327881 to claim.,Scam
IRCTC booking confirmed. PNR: V86H2005ZA9W. Journey date: 06-02-2025,Legit
Your account XXXX1304 is credited with ₹8946 on 05-11-2025. Avl Bal: ₹30091,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account XXXX4119 is credited with ₹39150 on 28-12-2025. Avl Bal: ₹17406,Legit
Congratulations! You've won a cash prize of ₹12976. Call 9449168007 to claim.,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
IRCTC booking confirmed. PNR: 6P39M5DTPMLI. Journey date: 26-12-2025,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Your EMI of ₹88864 will be auto-debited on 15-12-2025. Maintain sufficient balance.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your debit card ending with 5390 has been dispatched via BlueDart.,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your account XXXX5603 is credited with ₹65271 on 18-10-2025. Avl Bal: ₹81328,Legit
Thank you for using Paytm. ₹29285 paid to Swiggy India.,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
"Dear customer, your mobile number is updated successfully.",Legit
IRCTC booking confirmed. PNR: N5KUU7F9UJ3I. Journey date: 25-11-2025,Legit
Your loan of ₹98252 is approved. Click here to apply now: http://update-info.org,Scam
Your EMI of ₹57873 will be auto-debited on 07-10-2025. Maintain sufficient balance.,Legit
Thank you for using Paytm. ₹12061 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Your debit card ending with 5869 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your loan of ₹37458 is approved. Click here to apply now: http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Electricity bill of ₹99939 paid successfully on 07-02-2025.,Legit
Thank you for using Paytm. ₹72328 paid to Swiggy India.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your account XXXX6069 is credited with ₹88432 on 27-07-2025. Avl Bal: ₹87880,Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Your debit card ending with 7992 has been dispatched via BlueDart.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
